MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,BsmtFin Type 1,Total Bsmt SF,Heating QC,Central Air,Electrical,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Type,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
90,RL,65.0,10926,Pave,no_alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,Duplex,1Story,5,5,1959,1959,Hip,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,Unf,1678.0,TA,Y,SBrkr,1678,2,0,6,2,TA,10,0,no_garage,0.0,0.0,0,0,0,0,0,no_fence,none,0,8,2009,WD ,119900
20,RL,0.0,6853,Pave,no_alley,IR1,Lvl,Inside,Gtl,Timber,Norm,1Fam,1Story,8,5,2001,2002,Gable,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,GLQ,1267.0,Ex,Y,SBrkr,1296,2,0,2,1,Gd,6,0,Attchd,2.0,471.0,192,25,0,0,0,no_fence,none,0,6,2009,WD ,220000
20,RL,85.0,10667,Pave,no_alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,1971,1971,Gable,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,BLQ,1587.0,TA,Y,SBrkr,1587,2,0,3,1,TA,7,1,Attchd,2.0,525.0,0,44,0,0,0,no_fence,none,0,3,2007,WD ,167300
50,RL,45.0,8212,Pave,Grvl,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,Rec,720.0,Ex,Y,SBrkr,1298,1,0,3,1,TA,6,2,Detchd,1.0,256.0,84,0,0,0,0,no_fence,none,0,9,2009,WD ,122000
90,RM,70.0,9100,Pave,no_alley,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,Duplex,1Story,5,5,1963,1963,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,Rec,1728.0,TA,Y,SBrkr,1728,2,0,6,2,TA,10,0,Detchd,2.0,504.0,0,0,0,0,0,no_fence,none,0,11,2006,ConLI,125000
20,RM,50.0,6000,Pave,no_alley,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,5,6,1957,1957,Hip,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,Rec,928.0,Gd,Y,FuseA,928,1,0,3,1,TA,5,0,Attchd,1.0,288.0,0,0,0,0,0,no_fence,none,0,6,2008,WD ,112500
60,RL,78.0,9316,Pave,no_alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2005,2006,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Unf,879.0,Ex,Y,SBrkr,1795,2,1,3,1,Gd,7,0,Attchd,2.0,578.0,164,111,0,0,0,no_fence,none,0,10,2007,WD ,191000
20,RL,75.0,9464,Pave,no_alley,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,7,1958,1958,Hip,MetalSd,MetalSd,TA,Gd,CBlock,TA,TA,BLQ,1080.0,Gd,Y,SBrkr,1080,1,0,3,1,TA,5,0,Attchd,1.0,288.0,0,0,0,0,130,no_fence,none,0,6,2008,WD ,136000
60,RL,80.0,10400,Pave,no_alley,Reg,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,2Story,7,5,1998,1998,Gable,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,Unf,866.0,Ex,Y,SBrkr,1779,2,1,3,1,Gd,6,0,Attchd,2.0,546.0,198,36,0,0,0,no_fence,none,0,3,2009,WD ,197900
50,RM,59.0,5310,Pave,no_alley,Reg,Lvl,Corner,Gtl,OldTown,Feedr,1Fam,1.5Fin,6,8,1910,2003,Hip,VinylSd,VinylSd,TA,Gd,CBlock,TA,Fa,Unf,485.0,Gd,Y,SBrkr,1635,1,0,2,1,Gd,5,0,Attchd,1.0,255.0,394,0,0,0,0,no_fence,none,0,6,2006,WD ,117000
20,RL,64.0,7406,Pave,no_alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,1199.0,Ex,Y,SBrkr,1220,2,0,2,1,Gd,6,0,Attchd,2.0,632.0,105,54,0,0,0,no_fence,none,0,7,2006,New,194000
120,FV,0.0,4538,Pave,no_alley,IR1,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,1Story,9,5,2001,2001,Gable,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,GLQ,1310.0,Ex,Y,SBrkr,1310,1,1,1,1,Gd,5,1,Attchd,2.0,545.0,277,45,0,0,0,no_fence,none,0,7,2008,WD ,285000
190,RL,62.0,10106,Pave,no_alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,2fmCon,1.5Fin,5,7,1940,1999,Gable,Wd Sdng,Wd Sdng,TA,Gd,BrkTil,TA,TA,ALQ,644.0,Gd,Y,SBrkr,1355,2,0,4,2,TA,6,0,no_garage,0.0,0.0,140,0,0,0,0,no_fence,none,0,9,2008,WD ,127500
60,RL,0.0,13346,Pave,no_alley,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,1Fam,2Story,7,5,1992,2000,Gable,HdBoard,HdBoard,Gd,TA,PConc,Gd,TA,GLQ,1095.0,Ex,Y,SBrkr,2295,2,1,4,1,Gd,9,1,Attchd,2.0,590.0,0,40,0,0,0,no_fence,none,0,7,2006,WD ,268000
70,RM,57.0,9639,Pave,no_alley,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,2Story,4,8,1900,1950,Gable,MetalSd,MetalSd,TA,TA,PConc,TA,TA,Unf,1075.0,Ex,Y,SBrkr,1798,2,1,4,1,TA,7,0,Detchd,2.0,342.0,0,0,160,0,0,MnPrv,none,0,5,2007,WD ,137000
20,RL,0.0,15387,Pave,no_alley,IR1,Lvl,CulDSac,Gtl,NWAmes,Norm,1Fam,1Story,7,7,1967,1967,Gable,Plywood,Plywood,TA,TA,CBlock,TA,TA,ALQ,1620.0,Ex,Y,SBrkr,1620,2,0,4,1,Gd,8,1,Attchd,2.0,578.0,0,62,192,0,0,no_fence,Shed,450,8,2008,WD ,215000
20,RL,75.0,10050,Pave,no_alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1955,1955,Hip,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,Rec,1216.0,TA,Y,SBrkr,1216,1,0,3,1,TA,5,0,Attchd,1.0,336.0,0,0,0,0,0,no_fence,none,0,8,2007,WD ,129500
50,RM,0.0,6240,Pave,no_alley,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,5,4,1936,1950,Gable,MetalSd,MetalSd,TA,TA,BrkTil,Gd,TA,Unf,896.0,Gd,Y,FuseA,1344,1,0,3,1,TA,7,0,Detchd,1.0,240.0,200,114,0,0,0,no_fence,none,0,4,2006,WD ,115000
50,RL,45.0,7506,Pave,no_alley,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,1.5Fin,5,8,1925,1950,Gable,VinylSd,VinylSd,TA,Gd,PConc,TA,TA,Unf,747.0,TA,Y,SBrkr,1159,1,0,3,1,TA,5,0,Detchd,1.0,288.0,84,0,96,0,0,no_fence,none,0,5,2008,WD ,114000
20,RH,0.0,8900,Pave,no_alley,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,4,4,1966,1966,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,Rec,1056.0,TA,Y,SBrkr,1056,1,0,2,1,TA,5,0,Detchd,1.0,384.0,0,42,0,0,0,MnPrv,none,0,11,2006,WD ,107000
50,RL,80.0,8480,Pave,no_alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1.5Fin,5,5,1947,1950,Gable,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,Rec,832.0,TA,Y,SBrkr,1216,1,0,2,1,TA,6,0,Detchd,1.0,336.0,158,0,102,0,0,no_fence,none,0,10,2008,COD,118500
50,RM,50.0,6000,Pave,no_alley,Reg,Lvl,Corner,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,7,1929,1950,Gable,WdShing,Wd Shng,TA,TA,BrkTil,TA,TA,Unf,862.0,TA,Y,SBrkr,1158,1,0,3,1,TA,5,1,BuiltIn,1.0,208.0,0,0,112,0,0,no_fence,none,0,7,2008,WD ,120000
20,RL,74.0,8847,Pave,no_alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,2005,2005,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,1538.0,Ex,Y,SBrkr,1538,2,0,3,1,Gd,7,0,Attchd,2.0,484.0,146,40,0,0,0,no_fence,none,0,12,2007,WD ,260000
20,RL,0.0,8050,Pave,no_alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1959,1959,Hip,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,BLQ,1143.0,TA,Y,SBrkr,1143,1,0,3,1,TA,6,0,Attchd,1.0,308.0,0,0,0,0,0,GdPrv,none,0,5,2010,WD ,136000
20,RL,70.0,8294,Pave,no_alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,4,5,1971,1971,Gable,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,Unf,858.0,TA,Y,SBrkr,872,1,0,3,1,TA,5,0,Detchd,4.0,480.0,0,0,0,0,0,GdWo,none,0,6,2007,WD ,123000
50,RM,0.0,7920,Pave,Grvl,IR1,Lvl,Inside,Gtl,IDOTRR,Artery,1Fam,1.5Fin,6,7,1920,1950,Gable,MetalSd,MetalSd,TA,Fa,CBlock,TA,TA,Unf,319.0,TA,Y,FuseA,1406,1,0,3,1,Fa,6,0,no_garage,0.0,0.0,0,144,0,0,0,MnPrv,none,0,3,2008,WD ,89500
20,RL,100.0,18494,Pave,no_alley,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,1Story,6,5,2005,2005,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Unf,1324.0,Ex,Y,SBrkr,1324,2,0,3,1,Gd,6,0,Attchd,2.0,430.0,36,23,0,0,0,no_fence,none,0,1,2010,WD ,199500
20,RL,0.0,7162,Pave,no_alley,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,7,1966,1966,Gable,HdBoard,HdBoard,TA,TA,PConc,TA,TA,Unf,876.0,TA,Y,SBrkr,904,1,0,3,1,TA,6,0,Attchd,1.0,408.0,0,0,0,0,0,MnPrv,none,0,12,2008,WD ,109900
70,RL,53.0,10918,Pave,no_alley,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,2Story,7,9,1926,2004,Gambrel,MetalSd,MetalSd,Gd,TA,BrkTil,Gd,TA,Unf,1276.0,Ex,Y,SBrkr,2080,1,1,3,1,Gd,9,2,Detchd,1.0,282.0,0,0,0,0,145,MnPrv,none,0,6,2009,WD ,234000
120,RM,37.0,4435,Pave,no_alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,848.0,Ex,Y,SBrkr,848,1,0,1,1,Gd,3,1,Attchd,2.0,420.0,140,0,0,0,0,no_fence,none,0,5,2006,WD ,155900
50,RL,0.0,11250,Pave,no_alley,Reg,Lvl,Inside,Gtl,ClearCr,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,Unf,1104.0,Ex,Y,FuseA,1788,1,0,5,1,TA,8,2,Attchd,1.0,304.0,120,0,0,0,0,no_fence,none,0,11,2009,WD ,161500
20,RL,0.0,14375,Pave,no_alley,IR1,Lvl,CulDSac,Gtl,Timber,Norm,1Fam,SLvl,6,6,1958,1958,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,GLQ,819.0,Gd,Y,FuseA,1344,1,0,3,1,Gd,7,1,Basment,2.0,525.0,0,118,0,0,233,no_fence,none,0,1,2009,COD,137500
190,RM,100.0,9045,Pave,no_alley,Reg,Lvl,Inside,Gtl,OldTown,Norm,2fmCon,2Story,5,3,1910,1950,Gable,MetalSd,MetalSd,TA,Fa,BrkTil,TA,TA,Unf,840.0,Fa,N,FuseF,2256,2,0,4,2,Fa,12,0,no_garage,0.0,0.0,0,18,18,0,0,no_fence,none,0,6,2010,WD ,76500
60,RL,97.0,10029,Pave,no_alley,IR1,Lvl,Corner,Gtl,ClearCr,Norm,1Fam,2Story,6,5,1988,1989,Gable,Plywood,Plywood,Gd,TA,PConc,Gd,TA,GLQ,1151.0,TA,Y,SBrkr,2060,2,1,4,1,TA,8,1,Attchd,2.0,521.0,0,228,0,0,192,no_fence,none,0,9,2007,WD ,211000
120,RH,34.0,4060,Pave,no_alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,GLQ,1405.0,Ex,Y,SBrkr,1337,2,0,2,1,Gd,5,0,Attchd,2.0,511.0,144,68,0,0,0,no_fence,none,0,8,2008,COD,181000
80,RL,82.0,9020,Pave,no_alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,6,7,1966,1966,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,Rec,1127.0,TA,Y,SBrkr,1165,1,1,3,1,TA,6,0,Attchd,2.0,490.0,0,129,0,0,0,GdPrv,none,0,5,2008,WD ,174900
80,RL,96.0,11777,Pave,no_alley,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,SLvl,5,6,1966,1966,Gable,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,LwQ,1164.0,Ex,Y,SBrkr,1320,1,0,3,1,TA,6,2,Attchd,2.0,564.0,160,68,240,0,0,no_fence,none,0,5,2006,WD ,164500
20,RL,70.0,10171,Pave,no_alley,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,7,5,2004,2004,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,1517.0,Ex,Y,SBrkr,1535,2,0,3,1,Gd,7,0,Attchd,2.0,532.0,0,0,0,0,0,no_fence,none,0,3,2010,WD ,214000
60,RL,80.0,10400,Pave,no_alley,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,2Story,7,6,1980,1988,Gable,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,Unf,738.0,TA,Y,SBrkr,2044,2,1,3,1,TA,7,1,Attchd,2.0,489.0,28,73,0,0,0,no_fence,none,0,3,2008,WD ,185000
50,RM,52.0,6240,Pave,no_alley,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,4,7,1929,1950,Gable,MetalSd,MetalSd,TA,TA,PConc,TA,TA,BLQ,704.0,Ex,Y,SBrkr,1136,1,0,2,1,TA,6,0,Detchd,1.0,336.0,0,365,80,0,0,no_fence,none,0,8,2008,WD ,123000
85,RL,0.0,12150,Pave,no_alley,IR1,Bnk,CulDSac,Gtl,Mitchel,Norm,1Fam,SFoyer,6,6,1979,1979,Gable,HdBoard,Wd Shng,TA,TA,CBlock,Gd,TA,GLQ,1001.0,TA,Y,SBrkr,1299,2,0,2,1,Gd,5,1,BuiltIn,2.0,486.0,84,0,222,0,0,MnPrv,none,0,1,2007,WD ,183500
160,FV,24.0,2645,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Twnhs,2Story,8,5,1999,2000,Gable,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,Unf,776.0,Ex,Y,SBrkr,1441,2,1,2,1,Gd,5,0,Detchd,2.0,492.0,206,0,0,0,0,no_fence,none,0,11,2007,WD ,174000
20,RL,0.0,22692,Pave,no_alley,IR1,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,5,1953,1953,Gable,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,Rec,1073.0,TA,Y,SBrkr,1630,2,0,3,1,TA,6,1,Detchd,2.0,649.0,0,64,0,0,0,no_fence,none,0,3,2007,COD,130000
70,RM,60.0,9600,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,7,7,1925,1990,Gable,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,Gd,LwQ,728.0,Ex,Y,SBrkr,1641,1,1,3,1,Ex,6,1,Detchd,2.0,546.0,0,0,234,0,0,no_fence,none,0,8,2006,WD ,178000
60,RL,74.0,13830,Pave,no_alley,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,5,5,1997,1998,Gable,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,GLQ,928.0,Gd,Y,SBrkr,1629,2,1,3,1,TA,6,1,Attchd,2.0,482.0,212,34,0,0,0,MnPrv,none,0,3,2010,WD ,189900
120,RM,0.0,4435,Pave,no_alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,848.0,Ex,Y,SBrkr,848,1,0,1,1,Gd,4,0,Attchd,2.0,420.0,140,0,0,0,0,no_fence,none,0,6,2009,WD ,144000
30,RM,0.0,5890,Pave,no_alley,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,1Fam,1Story,6,8,1930,2007,Gable,Wd Sdng,Wd Sdng,Gd,Gd,BrkTil,TA,TA,ALQ,816.0,Ex,Y,SBrkr,816,1,0,2,1,TA,5,0,Detchd,1.0,432.0,0,0,96,0,0,no_fence,none,0,6,2008,WD ,120500
20,RL,112.0,10859,Pave,no_alley,Reg,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,1Story,5,5,1994,1995,Gable,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,Unf,1097.0,Ex,Y,SBrkr,1097,1,1,3,1,TA,6,0,Attchd,2.0,672.0,392,64,0,0,0,no_fence,none,0,6,2009,WD ,145000
120,RL,41.0,5330,Pave,no_alley,Reg,Lvl,Inside,Gtl,StoneBr,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CemntBd,CmentBd,Gd,TA,PConc,Gd,TA,GLQ,1494.0,Ex,Y,SBrkr,1652,2,0,2,1,Ex,6,0,Attchd,2.0,499.0,96,48,0,0,0,no_fence,none,0,8,2007,WD ,251000
90,RL,72.0,10778,Pave,no_alley,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Duplex,1Story,4,5,1968,1968,Hip,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,Unf,1768.0,TA,N,SBrkr,1768,2,0,4,2,TA,8,0,no_garage,0.0,0.0,0,0,0,0,0,no_fence,none,0,4,2010,WD ,136500
90,RL,74.0,6845,Pave,no_alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,Duplex,1Story,4,5,1955,1955,Gable,WdShing,Wd Shng,TA,TA,Slab,no_bsmt,no_bsmt,no_bsmt,0.0,TA,N,FuseF,1152,2,0,2,2,TA,6,0,no_garage,0.0,0.0,0,0,0,0,0,no_fence,none,0,7,2008,WD ,82500
30,I (all),109.0,21780,Grvl,no_alley,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1Story,2,4,1910,1950,Gable,Wd Sdng,Wd Sdng,Fa,Fa,CBlock,no_bsmt,no_bsmt,no_bsmt,0.0,TA,N,FuseA,810,1,0,1,1,TA,4,0,Detchd,1.0,280.0,119,24,0,0,0,no_fence,none,0,3,2009,ConLD,57625
120,RL,80.0,10307,Pave,no_alley,IR1,Lvl,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,7,5,2007,2008,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,1350.0,Ex,Y,SBrkr,1358,2,0,2,1,Gd,6,1,Attchd,2.0,484.0,192,26,0,0,0,no_fence,none,0,5,2009,WD ,212500
120,RM,32.0,4500,Pave,no_alley,Reg,Lvl,FR2,Gtl,Mitchel,Norm,Twnhs,1Story,6,5,1998,1998,Hip,VinylSd,VinylSd,TA,TA,PConc,Ex,TA,GLQ,1216.0,Ex,Y,SBrkr,1216,2,0,2,1,TA,5,0,Attchd,2.0,402.0,0,125,0,0,0,no_fence,none,0,5,2006,WD ,164000
50,RM,75.0,9060,Pave,no_alley,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1.5Fin,6,5,1957,1957,Gable,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,Unf,967.0,Gd,Y,SBrkr,1638,2,0,4,1,Gd,6,0,Detchd,1.0,384.0,0,21,0,0,0,no_fence,none,0,4,2006,WD ,139000
160,FV,24.0,2160,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Twnhs,2Story,7,5,1999,2000,Gable,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,BLQ,600.0,Ex,Y,SBrkr,1252,2,1,2,1,Gd,4,0,Detchd,2.0,462.0,0,48,0,0,0,no_fence,none,0,3,2008,WD ,160000
85,RL,70.0,7669,Pave,no_alley,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,SFoyer,5,6,1992,1993,Gable,HdBoard,Wd Shng,TA,TA,PConc,Gd,TA,GLQ,828.0,TA,Y,SBrkr,883,1,0,2,1,TA,5,1,Detchd,2.0,698.0,100,32,0,0,0,GdPrv,none,0,6,2009,WD ,149000
20,RL,62.0,9858,Pave,no_alley,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,1Story,5,6,1968,1968,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,BLQ,864.0,TA,Y,SBrkr,874,1,0,3,1,TA,5,0,Attchd,1.0,288.0,33,0,0,0,0,GdWo,Shed,600,11,2009,WD ,130000
70,RM,50.0,10300,Pave,no_alley,IR1,Bnk,Inside,Gtl,OldTown,RRAn,1Fam,2Story,7,6,1921,1950,Gable,Stucco,Stucco,TA,TA,BrkTil,TA,TA,Unf,576.0,Gd,Y,SBrkr,1710,2,0,3,1,TA,9,0,Detchd,2.0,480.0,12,11,64,0,0,GdPrv,none,0,4,2010,WD ,140000
20,FV,65.0,8125,Pave,no_alley,Reg,Lvl,Corner,Gtl,Somerst,Norm,1Fam,1Story,8,5,2008,2009,Hip,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Unf,1836.0,Ex,Y,SBrkr,1836,2,0,3,1,Gd,8,1,Attchd,2.0,517.0,0,175,0,0,0,no_fence,none,0,10,2009,New,264500
20,RL,69.0,14850,Pave,no_alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1957,1957,Gable,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,Rec,1092.0,TA,Y,FuseA,1092,1,0,2,1,TA,6,1,Attchd,1.0,299.0,268,0,0,0,122,MnWw,none,0,5,2006,WD ,141000
120,FV,35.0,4274,Pave,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,1241.0,Ex,Y,SBrkr,1241,1,1,1,1,Gd,4,0,Attchd,2.0,569.0,0,116,0,0,0,no_fence,none,0,11,2007,New,199900
20,RL,80.0,9650,Pave,no_alley,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,6,5,1977,1977,Gable,Plywood,Plywood,TA,TA,CBlock,Gd,TA,ALQ,1350.0,TA,Y,SBrkr,1334,2,0,2,1,TA,6,1,Attchd,2.0,630.0,0,16,0,0,0,no_fence,none,0,4,2009,WD ,167900
20,RL,0.0,14585,Pave,no_alley,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,1Fam,1Story,6,6,1960,1987,Gable,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,BLQ,1144.0,Ex,Y,SBrkr,1429,1,0,3,1,Gd,7,2,Attchd,2.0,572.0,216,110,0,0,0,no_fence,none,0,6,2007,WD ,181900
20,FV,75.0,9000,Pave,no_alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,2008,2008,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,1566.0,Ex,Y,SBrkr,1566,2,0,3,1,Gd,7,0,Attchd,2.0,750.0,144,168,0,0,0,no_fence,none,0,4,2010,WD ,262500
60,RL,0.0,13774,Pave,no_alley,IR1,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,2Story,7,7,1977,1992,Hip,HdBoard,HdBoard,TA,Gd,PConc,Gd,TA,GLQ,908.0,Ex,Y,SBrkr,2288,1,2,4,1,Gd,8,2,Attchd,2.0,520.0,321,72,0,0,156,no_fence,none,0,11,2009,WD ,230000
120,FV,50.0,5119,Pave,no_alley,IR1,Lvl,CulDSac,Gtl,Somerst,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,MetalSd,MetalSd,Gd,TA,PConc,Ex,TA,GLQ,1698.0,Ex,Y,SBrkr,1709,2,0,2,1,Gd,5,1,Attchd,2.0,506.0,97,65,0,0,0,no_fence,none,0,1,2008,CWD,328900
20,RL,71.0,9254,Pave,no_alley,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,8,5,2005,2005,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,1721.0,Ex,Y,SBrkr,1721,2,0,3,1,Gd,7,0,Attchd,2.0,554.0,168,27,0,0,0,no_fence,none,0,1,2007,WD ,232698
20,RL,95.0,10324,Pave,no_alley,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,1Story,8,5,2008,2008,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,1254.0,Ex,Y,SBrkr,1254,2,0,2,1,Gd,5,0,Attchd,3.0,810.0,168,92,0,0,0,no_fence,none,0,3,2009,WD ,221800
50,RL,63.0,8375,Pave,no_alley,Reg,Lvl,Corner,Gtl,Sawyer,Norm,1Fam,1.5Fin,5,7,1941,1973,Gable,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,ALQ,576.0,Gd,Y,SBrkr,1350,1,1,2,1,Gd,6,0,2Types,3.0,627.0,0,0,0,0,0,MnPrv,none,0,6,2008,WD ,152400
20,RL,75.0,9750,Pave,no_alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2000,2001,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Unf,1630.0,Ex,Y,SBrkr,1630,2,0,3,1,Gd,6,1,Attchd,2.0,451.0,74,234,0,0,0,no_fence,none,0,10,2009,WD ,213000
60,RL,74.0,7632,Pave,no_alley,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,7,5,2005,2005,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Unf,784.0,Ex,Y,SBrkr,1585,2,1,3,1,Gd,7,0,Attchd,2.0,449.0,100,77,0,0,0,no_fence,none,0,3,2006,WD ,184900
